record_id,crop,symptom,diagnosis,image_paths,confirmed_by
D00823,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (63).JPG",PlantVillage
D00824,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (64).JPG",PlantVillage
D00825,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (65).JPG",PlantVillage
D00826,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (66).JPG",PlantVillage
D00827,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (67).JPG",PlantVillage
D00828,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (68).JPG",PlantVillage
D00829,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (69).JPG",PlantVillage
D00830,Soybean,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Soybean,healthy\image (70).JPG",PlantVillage
D00831,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (1).JPG",PlantVillage
D00832,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (2).JPG",PlantVillage
D00833,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (3).JPG",PlantVillage
D00834,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (4).JPG",PlantVillage
D00835,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (5).JPG",PlantVillage
D00836,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (6).JPG",PlantVillage
D00837,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (7).JPG",PlantVillage
D00838,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (8).JPG",PlantVillage
D00839,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (9).JPG",PlantVillage
D00840,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (10).JPG",PlantVillage
D00841,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (11).JPG",PlantVillage
D00842,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (12).JPG",PlantVillage
D00843,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (13).JPG",PlantVillage
D00844,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (14).JPG",PlantVillage
D00845,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (15).JPG",PlantVillage
D00846,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (16).JPG",PlantVillage
D00847,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (17).JPG",PlantVillage
D00848,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (18).JPG",PlantVillage
D00849,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (19).JPG",PlantVillage
D00850,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (20).JPG",PlantVillage
D00851,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (21).JPG",PlantVillage
D00852,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (22).JPG",PlantVillage
D00853,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (23).JPG",PlantVillage
D00854,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (24).JPG",PlantVillage
D00855,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (25).JPG",PlantVillage
D00856,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (26).JPG",PlantVillage
D00857,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (27).JPG",PlantVillage
D00858,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (28).JPG",PlantVillage
D00859,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (29).JPG",PlantVillage
D00860,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (30).JPG",PlantVillage
D00861,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (31).JPG",PlantVillage
D00862,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (32).JPG",PlantVillage
D00863,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (33).JPG",PlantVillage
D00864,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (34).JPG",PlantVillage
D00865,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (35).JPG",PlantVillage
D00866,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (36).JPG",PlantVillage
D00867,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (37).JPG",PlantVillage
D00868,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (38).JPG",PlantVillage
D00869,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (39).JPG",PlantVillage
D00870,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (40).JPG",PlantVillage
D00871,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (41).JPG",PlantVillage
D00872,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (42).JPG",PlantVillage
D00873,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (43).JPG",PlantVillage
D00874,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (44).JPG",PlantVillage
D00875,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (45).JPG",PlantVillage
D00876,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (46).JPG",PlantVillage
D00877,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (47).JPG",PlantVillage
D00878,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (48).JPG",PlantVillage
D00879,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (49).JPG",PlantVillage
D00880,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (50).JPG",PlantVillage
D00881,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (51).JPG",PlantVillage
D00882,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (52).JPG",PlantVillage
D00883,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (53).JPG",PlantVillage
D00884,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (54).JPG",PlantVillage
D00885,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (55).JPG",PlantVillage
D00886,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (56).JPG",PlantVillage
D00887,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (57).jpg",PlantVillage
D00888,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (58).JPG",PlantVillage
D00889,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (59).JPG",PlantVillage
D00890,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (60).JPG",PlantVillage
D00891,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (61).JPG",PlantVillage
D00892,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (62).JPG",PlantVillage
D00893,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (63).JPG",PlantVillage
D00894,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (64).JPG",PlantVillage
D00895,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (65).JPG",PlantVillage
D00896,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (66).JPG",PlantVillage
D00897,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (67).JPG",PlantVillage
D00898,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (68).JPG",PlantVillage
D00899,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (69).JPG",PlantVillage
D00900,Squash,"White powdery spots appear on the leaves, and the disease spreads to the stem and fruit. The leaves turn yellow and wither",Powdery mildew,"images\Squash,Powdery mildew\image (70).JPG",PlantVillage
D00901,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (1).JPG",PlantVillage
D00902,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (2).JPG",PlantVillage
D00903,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (3).JPG",PlantVillage
D00904,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (4).JPG",PlantVillage
D00905,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (5).JPG",PlantVillage
D00906,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (6).JPG",PlantVillage
D00907,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (7).JPG",PlantVillage
D00908,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (8).JPG",PlantVillage
D00909,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (9).JPG",PlantVillage
D00910,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (10).JPG",PlantVillage
D00911,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (11).JPG",PlantVillage
D00912,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (12).JPG",PlantVillage
D00913,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (13).JPG",PlantVillage
D00914,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (14).JPG",PlantVillage
D00915,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (15).JPG",PlantVillage
D00916,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (16).JPG",PlantVillage
D00917,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (17).JPG",PlantVillage
D00918,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (18).JPG",PlantVillage
D00919,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (19).JPG",PlantVillage
D00920,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (20).JPG",PlantVillage
D00921,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (21).JPG",PlantVillage
D00922,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (22).JPG",PlantVillage
D00923,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (23).JPG",PlantVillage
D00924,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (24).JPG",PlantVillage
D00925,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (25).JPG",PlantVillage
D00926,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (26).JPG",PlantVillage
D00927,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (27).JPG",PlantVillage
D00928,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (28).JPG",PlantVillage
D00929,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (29).JPG",PlantVillage
D00930,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (30).JPG",PlantVillage
D00931,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (31).JPG",PlantVillage
D00932,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (32).JPG",PlantVillage
D00933,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (33).JPG",PlantVillage
D00934,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (34).JPG",PlantVillage
D00935,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (35).JPG",PlantVillage
D00936,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (36).JPG",PlantVillage
D00937,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (37).JPG",PlantVillage
D00938,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (38).JPG",PlantVillage
D00939,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (39).JPG",PlantVillage
D00940,Strawberry,"no spots,bite marks,or abnormal areas observed/present on the leaf",healthy,"images\Strawberry,healthy\image (40).JPG",PlantVillage
D00941,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (1).JPG",PlantVillage
D00942,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (2).JPG",PlantVillage
D00943,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (3).JPG",PlantVillage
D00944,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (4).JPG",PlantVillage
D00945,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (5).JPG",PlantVillage
D00946,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (6).JPG",PlantVillage
D00947,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (7).JPG",PlantVillage
D00948,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (8).JPG",PlantVillage
D00949,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (9).JPG",PlantVillage
D00950,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (10).JPG",PlantVillage
D00951,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (11).JPG",PlantVillage
D00952,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (12).JPG",PlantVillage
D00953,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (13).JPG",PlantVillage
D00954,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (14).JPG",PlantVillage
D00955,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (15).JPG",PlantVillage
D00956,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (16).JPG",PlantVillage
D00957,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (17).JPG",PlantVillage
D00958,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (18).JPG",PlantVillage
D00959,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (19).JPG",PlantVillage
D00960,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (20).JPG",PlantVillage
D00961,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (21).JPG",PlantVillage
D00962,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (22).JPG",PlantVillage
D00963,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (23).JPG",PlantVillage
D00964,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (24).JPG",PlantVillage
D00965,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (25).JPG",PlantVillage
D00966,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (26).JPG",PlantVillage
D00967,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (27).JPG",PlantVillage
D00968,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (28).JPG",PlantVillage
D00969,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (29).JPG",PlantVillage
D00970,Strawberry,"green, yellow, irregular brown spots, burnt or scorched ",Leaf scorch,"images\Strawberry,Leaf scorch\image (30).JPG",PlantVillage
D00971,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (1).JPG",PlantVillage
D00972,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (2).JPG",PlantVillage
D00973,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (3).JPG",PlantVillage
D00974,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (4).JPG",PlantVillage
D00975,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (5).JPG",PlantVillage
D00976,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (6).JPG",PlantVillage
D00977,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (7).JPG",PlantVillage
D00978,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (8).JPG",PlantVillage
D00979,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (9).JPG",PlantVillage
D00980,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (10).JPG",PlantVillage
D00981,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (11).JPG",PlantVillage
D00982,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (12).JPG",PlantVillage
D00983,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (13).JPG",PlantVillage
D00984,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (14).JPG",PlantVillage
D00985,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (15).JPG",PlantVillage
D00986,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (16).JPG",PlantVillage
D00987,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (17).JPG",PlantVillage
D00988,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (18).JPG",PlantVillage
D00989,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (19).JPG",PlantVillage
D00990,Tomato,"dark brown to black spots, water-soaked spots,irregular ",Bacterial spot,"images\Tomato,Bacterial spot\image (20).JPG",PlantVillage
D00991,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (1).JPG",PlantVillage
D00992,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (2).JPG",PlantVillage
D00993,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (3).JPG",PlantVillage
D00994,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (4).JPG",PlantVillage
D00995,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (5).JPG",PlantVillage
D00996,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (6).JPG",PlantVillage
D00997,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (7).JPG",PlantVillage
D00998,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (8).JPG",PlantVillage
D00999,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (9).JPG",PlantVillage
D01000,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (10).JPG",PlantVillage
D01001,Tomato,"dark brown to black spots, brown spots, circular, irregular",Early blight,"images\Tomato,Early blight\image (11).JPG",PlantVillage
